2.700000 0.249129 -1.374533
2.710000 0.235383 -1.376998
2.720000 0.221613 -1.379331
2.730000 0.207820 -1.381529
2.740000 0.194005 -1.383592
2.750000 0.180169 -1.385520
2.760000 0.166314 -1.387312
2.770000 0.152441 -1.388967
2.780000 0.138551 -1.390486
2.790000 0.124646 -1.391867
2.800000 0.110727 -1.393110
2.810000 0.096796 -1.394215
2.820000 0.082854 -1.395182
2.830000 0.068902 -1.396009
2.840000 0.054942 -1.396698
2.850000 0.040975 -1.397247
2.860000 0.027003 -1.397656
2.870000 0.013026 -1.397926
2.880000 -0.000953 -1.398057
2.890000 -0.014934 -1.398047
2.900000 -0.028914 -1.397898
2.910000 -0.042893 -1.397609
2.920000 -0.056869 -1.397180
2.930000 -0.070841 -1.396612
2.940000 -0.084807 -1.395904
2.950000 -0.098766 -1.395057
2.960000 -0.112717 -1.394071
2.970000 -0.126657 -1.392946
2.980000 -0.140587 -1.391683
2.990000 -0.154504 -1.390281
3.000000 -0.168406 -1.388742
3.010000 -0.182294 -1.387066
3.020000 -0.196164 -1.385254
3.030000 -0.210017 -1.383304
3.040000 -0.223850 -1.381220
3.050000 -0.237662 -1.379000
3.060000 -0.251452 -1.376645
3.070000 -0.265219 -1.374157
3.080000 -0.278960 -1.371536
3.090000 -0.292676 -1.368783
3.100000 -0.306363 -1.365897
3.110000 -0.320022 -1.362882
3.120000 -0.333651 -1.359736
3.130000 -0.347249 -1.356461
3.140000 -0.360813 -1.353058
3.150000 -0.374344 -1.349527
3.160000 -0.387839 -1.345871
3.170000 -0.401298 -1.342089
3.180000 -0.414719 -1.338183
3.190000 -0.428100 -1.334153
3.200000 -0.441442 -1.330002
3.210000 -0.454742 -1.325729
3.220000 -0.467999 -1.321337
3.230000 -0.481213 -1.316826
3.240000 -0.494381 -1.312198
3.250000 -0.507503 -1.307453
3.260000 -0.520577 -1.302593
3.270000 -0.533603 -1.297619
3.280000 -0.546580 -1.292532
3.290000 -0.559505 -1.287335
3.300000 -0.572378 -1.282027
3.310000 -0.585199 -1.276611
3.320000 -0.597965 -1.271087
3.330000 -0.610676 -1.265458
3.340000 -0.623330 -1.259723
3.350000 -0.635927 -1.253886
3.360000 -0.648466 -1.247947
3.370000 -0.660946 -1.241907
3.380000 -0.673365 -1.235768
3.390000 -0.685722 -1.229532
3.400000 -0.698018 -1.223200
3.410000 -0.710250 -1.216773
3.420000 -0.722417 -1.210253
3.430000 -0.734520 -1.203641
3.440000 -0.746556 -1.196938
3.450000 -0.758526 -1.190147
3.460000 -0.770427 -1.183269
3.470000 -0.782260 -1.176304
3.480000 -0.794023 -1.169255
3.490000 -0.805716 -1.162124
3.500000 -0.817337 -1.154910
3.510000 -0.828886 -1.147617
3.520000 -0.840362 -1.140245
3.530000 -0.851764 -1.132796
3.540000 -0.863092 -1.125272
3.550000 -0.874345 -1.117673
3.560000 -0.885522 -1.110002
3.570000 -0.896622 -1.102260
3.580000 -0.907645 -1.094448
3.590000 -0.918589 -1.086567
3.600000 -0.929455 -1.078620
3.610000 -0.940241 -1.070607
3.620000 -0.950947 -1.062530
3.630000 -0.961572 -1.054390
3.640000 -0.972116 -1.046189
3.650000 -0.982578 -1.037928
3.660000 -0.992957 -1.029609
3.670000 -1.003253 -1.021232
3.680000 -1.013466 -1.012800
3.690000 -1.023594 -1.004313
3.700000 -1.033637 -0.995774
3.710000 -1.043595 -0.987182
3.720000 -1.053466 -0.978540
3.730000 -1.063252 -0.969848
3.740000 -1.072950 -0.961109
3.750000 -1.082561 -0.952323
3.760000 -1.092085 -0.943491
3.770000 -1.101520 -0.934615
3.780000 -1.110866 -0.925696
3.790000 -1.120123 -0.916736
3.800000 -1.129290 -0.907734
3.810000 -1.138367 -0.898693
3.820000 -1.147354 -0.889613
3.830000 -1.156250 -0.880497
3.840000 -1.165055 -0.871344
3.850000 -1.173769 -0.862156
3.860000 -1.182390 -0.852933
3.870000 -1.190920 -0.843678
3.880000 -1.199356 -0.834391
3.890000 -1.207700 -0.825073
3.900000 -1.215951 -0.815725
3.910000 -1.224108 -0.806348
3.920000 -1.232172 -0.796943
3.930000 -1.240141 -0.787511
3.940000 -1.248016 -0.778053
3.950000 -1.255797 -0.768569
3.960000 -1.263483 -0.759061
3.970000 -1.271073 -0.749530
3.980000 -1.278569 -0.739975
3.990000 -1.285968 -0.730399
4.000000 -1.293272 -0.720802
4.010000 -1.300480 -0.711185
4.020000 -1.307592 -0.701548
4.030000 -1.314608 -0.691892
4.040000 -1.321527 -0.682219
4.050000 -1.328349 -0.672528
4.060000 -1.335074 -0.662820
4.070000 -1.341702 -0.653097
4.080000 -1.348233 -0.643358
4.090000 -1.354667 -0.633605
4.100000 -1.361003 -0.623837
4.110000 -1.367241 -0.614057
4.120000 -1.373382 -0.604263
4.130000 -1.379424 -0.594457
4.140000 -1.385369 -0.584640
4.150000 -1.391215 -0.574811
4.160000 -1.396963 -0.564972
4.170000 -1.402613 -0.555123
4.180000 -1.408164 -0.545264
4.190000 -1.413617 -0.535396
4.200000 -1.418971 -0.525519
4.210000 -1.424226 -0.515634
4.220000 -1.429383 -0.505741
4.230000 -1.434440 -0.495841
4.240000 -1.439398 -0.485934
4.250000 -1.444258 -0.476020
4.260000 -1.449018 -0.466100
4.270000 -1.453679 -0.456174
4.280000 -1.458241 -0.446243
4.290000 -1.462703 -0.436306
4.300000 -1.467066 -0.426364
4.310000 -1.471330 -0.416418
4.320000 -1.475494 -0.406468
4.330000 -1.479559 -0.396513
4.340000 -1.483524 -0.386555
4.350000 -1.487389 -0.376593
4.360000 -1.491155 -0.366627
4.370000 -1.494822 -0.356659
4.380000 -1.498388 -0.346688
4.390000 -1.501855 -0.336714
4.400000 -1.505222 -0.326738
4.410000 -1.508490 -0.316759
4.420000 -1.511657 -0.306779
4.430000 -1.514725 -0.296796
4.440000 -1.517693 -0.286812
4.450000 -1.520561 -0.276826
4.460000 -1.523329 -0.266839
4.470000 -1.525998 -0.256850
4.480000 -1.528566 -0.246860
4.490000 -1.531035 -0.236869
4.500000 -1.533403 -0.226877
4.510000 -1.535672 -0.216884
4.520000 -1.537841 -0.206890
4.530000 -1.539910 -0.196895
4.540000 -1.541879 -0.186900
4.550000 -1.543748 -0.176904
4.560000 -1.545517 -0.166908
4.570000 -1.547186 -0.156911
4.580000 -1.548755 -0.146914
4.590000 -1.550224 -0.136916
4.600000 -1.551593 -0.126919
4.610000 -1.552863 -0.116920
4.620000 -1.554032 -0.106922
4.630000 -1.555101 -0.096923
4.640000 -1.556070 -0.086925
4.650000 -1.556940 -0.076926
4.660000 -1.557709 -0.066927
4.670000 -1.558378 -0.056928
4.680000 -1.558947 -0.046928
4.690000 -1.559417 -0.036929
4.700000 -1.559786 -0.026930
4.710000 -1.560055 -0.016930
4.720000 -1.560224 -0.006931
4.730000 -1.560294 0.003069
4.740000 -1.560263 0.013068
4.750000 -1.560132 0.023067
4.760000 -1.559902 0.033067
4.770000 -1.559571 0.043066
4.780000 -1.559140 0.053066
4.790000 -1.558610 0.063065
4.800000 -1.557979 0.073064
4.810000 -1.557248 0.083063
4.820000 -1.556418 0.093063
4.830000 -1.555487 0.103061
4.840000 -1.554457 0.113060
4.850000 -1.553326 0.123059
4.860000 -1.552095 0.133057
4.870000 -1.550765 0.143056
4.880000 -1.549334 0.153054
4.890000 -1.547804 0.163051
4.900000 -1.546173 0.173049
4.910000 -1.544443 0.183046
4.920000 -1.542612 0.193042
4.930000 -1.540682 0.203038
4.940000 -1.538651 0.213034
4.950000 -1.536521 0.223029
4.960000 -1.534291 0.233023
4.970000 -1.531961 0.243016
4.980000 -1.529530 0.253008
4.990000 -1.527000 0.263000
5.000000 -1.524370 0.272990
5.010000 -1.521640 0.282980
